SetID	P.value	N.Marker.All	N.Marker.Test	MAC	m	Method.bin	MAP	cases_cMAC	cases_cMAF	controls_cMAC	controls_cMAF	no_of_carriers	enrichment_ratio	P_regression	OR_noOfMutations	OR_L95	OR_U95	eff_estimate	eff_stdErr	chr	start	end	gene_type	strand	additional_info1	additional_info2	exome_wide_check
Gene686	0.10073747751798	10	10	23	10	ER.A	-1	16	0.005442	7	0.002288	10	2.378	0.359125021364141	1.238	0.785	1.952	0.213	0.232	1	1028000	1029000	non_coding	-	info686	info686	NA
Gene10	0.100773692682873	10	8	29	26	ER.A	-1	10	0.003401	19	0.006209	26	0.548	0.162540772805056	0.589	0.28	1.238	-0.53	0.379	1	14000	15000	non_coding	-	info10	info10	NA
Gene848	0.101005680277331	10	9	21	14	ER.A	-1	4	0.001361	17	0.005556	14	0.245	0.0679131846590921	0.43	0.173	1.064	-0.845	0.463	1	1271000	1272000	non_coding	-	info848	info848	NA
Gene633	0.101876766814638	10	10	26	13	ER.A	-1	21	0.007143	5	0.001634	13	4.371	0.116350330789084	1.772	0.868	3.621	0.572	0.365	1	948500	949500	protein_coding	+	info633	info633	NA
Gene1117	0.102115192701785	10	2	6	6	ER	0.00622382997528328	1	0.00034	5	0.001634	6	0.208	0.119792229460591	0.177	0.02	1.567	-1.729	1.111	1	1674500	1675500	protein_coding	+	info1117	info1117	NA
Gene191	0.103424798138939	10	7	24	18	ER.A	-1	14	0.004762	10	0.003268	18	1.457	0.480840137351088	1.282	0.643	2.556	0.248	0.352	1	285500	286500	protein_coding	+	info191	info191	NA
Gene1284	0.104216303681109	10	8	34	26	ER.A	-1	20	0.006803	14	0.004575	26	1.487	0.325418092216241	1.349	0.743	2.448	0.299	0.304	1	1925000	1926000	non_coding	-	info1284	info1284	NA
Gene595	0.105113670179266	10	8	33	14	ER.A	-1	8	0.002721	25	0.00817	14	0.333	0.106829771328923	0.664	0.403	1.092	-0.41	0.254	1	891500	892500	protein_coding	+	info595	info595	NA
Gene1063	0.105256142444966	10	9	27	22	ER.A	-1	19	0.006463	8	0.002614	22	2.472	0.0680973440624878	2.02	0.949	4.297	0.703	0.385	1	1593500	1594500	protein_coding	+	info1063	info1063	NA
Gene603	0.105454323876763	10	9	37	24	ER.A	-1	19	0.006463	18	0.005882	24	1.099	0.911608887424262	1.028	0.63	1.676	0.028	0.249	1	903500	904500	protein_coding	+	info603	info603	NA
Gene616	0.106316113574773	10	10	41	24	MA	-1	12	0.004082	29	0.009477	24	0.431	0.0834151505254754	0.639	0.385	1.061	-0.448	0.259	1	923000	924000	non_coding	-	info616	info616	NA
Gene549	0.10668516817927	10	9	34	23	ER.A	-1	25	0.008503	9	0.002941	23	2.891	0.0847207917739182	1.767	0.925	3.375	0.569	0.33	1	822500	823500	protein_coding	+	info549	info549	NA
Gene785	0.106940287255869	10	10	44	24	MA	-1	12	0.004082	32	0.010458	24	0.39	0.0909353447190399	0.672	0.424	1.065	-0.398	0.235	1	1176500	1177500	protein_coding	+	info785	info785	NA
Gene1075	0.107678808598916	10	8	38	31	ER.A	-1	25	0.008503	13	0.004248	31	2.002	0.0768801885316461	1.747	0.942	3.242	0.558	0.315	1	1611500	1612500	protein_coding	+	info1075	info1075	NA
Gene23	0.108190658980469	10	9	27	12	ER.A	-1	6	0.002041	21	0.006863	12	0.297	0.118531573802787	0.615	0.334	1.132	-0.486	0.312	1	33500	34500	protein_coding	+	info23	info23	NA
Gene462	0.108856740366423	10	10	34	18	ER.A	-1	22	0.007483	12	0.003922	18	1.908	0.211596277901067	1.36	0.84	2.203	0.307	0.246	1	692000	693000	non_coding	-	info462	info462	NA
Gene251	0.109109334197166	10	10	33	19	ER.A	-1	9	0.003061	24	0.007843	19	0.39	0.100453605786807	0.624	0.355	1.095	-0.472	0.287	1	375500	376500	protein_coding	+	info251	info251	NA
Gene915	0.109424854155665	10	8	20	15	ER	6.14498932763971e-06	15	0.005102	5	0.001634	15	3.122	0.0803902285020333	2.257	0.906	5.621	0.814	0.466	1	1371500	1372500	protein_coding	+	info915	info915	NA
Gene381	0.110656295024677	10	10	36	26	ER.A	-1	11	0.003741	25	0.00817	26	0.458	0.0573754207390145	0.555	0.302	1.019	-0.589	0.31	1	570500	571500	protein_coding	+	info381	info381	NA
Gene661	0.110661007759274	10	8	33	11	ER.A	-1	25	0.008503	8	0.002614	11	3.253	0.0931255757217389	1.477	0.937	2.33	0.39	0.232	1	990500	991500	protein_coding	+	info661	info661	NA
Gene942	0.110797657422363	10	9	29	18	ER.A	-1	16	0.005442	13	0.004248	18	1.281	0.62211219864982	1.154	0.652	2.042	0.143	0.291	1	1412000	1413000	non_coding	-	info942	info942	NA
Gene884	0.111180843985424	10	9	32	25	ER.A	-1	21	0.007143	11	0.003595	25	1.987	0.0997559726580384	1.733	0.9	3.337	0.55	0.334	1	1325000	1326000	non_coding	-	info884	info884	NA
Gene427	0.112009899384049	10	10	39	23	ER.A	-1	11	0.003741	28	0.00915	23	0.409	0.10744797386342	0.66	0.398	1.095	-0.416	0.258	1	639500	640500	protein_coding	+	info427	info427	NA
Gene757	0.112757046059165	10	8	25	21	ER.A	-1	7	0.002381	18	0.005882	21	0.405	0.0639068810224911	0.46	0.203	1.046	-0.776	0.419	1	1134500	1135500	protein_coding	+	info757	info757	NA
Gene495	0.113139686129184	10	8	36	26	ER.A	-1	20	0.006803	16	0.005229	26	1.301	0.721381221710419	1.1	0.651	1.857	0.095	0.267	1	741500	742500	protein_coding	+	info495	info495	NA
Gene475	0.113632280991299	10	7	24	14	ER.A	-1	13	0.004422	11	0.003595	14	1.23	0.739473133532305	1.103	0.62	1.963	0.098	0.294	1	711500	712500	protein_coding	+	info475	info475	NA
Gene64	0.114234382954017	10	10	34	20	ER.A	-1	24	0.008163	10	0.003268	20	2.498	0.0794283647430071	1.616	0.945	2.762	0.48	0.274	1	95000	96000	non_coding	-	info64	info64	NA
Gene1260	0.115347147877652	10	10	37	29	ER.A	-1	12	0.004082	25	0.00817	29	0.5	0.0698338673681215	0.564	0.303	1.048	-0.573	0.316	1	1889000	1890000	non_coding	-	info1260	info1260	NA
Gene1159	0.115722180680889	10	10	29	13	ER.A	-1	7	0.002381	22	0.00719	13	0.331	0.233385710520571	0.729	0.433	1.226	-0.317	0.266	1	1737500	1738500	protein_coding	+	info1159	info1159	NA
Gene713	0.117938723709458	10	10	32	20	ER.A	-1	23	0.007823	9	0.002941	20	2.66	0.06460729161806	1.793	0.965	3.33	0.584	0.316	1	1068500	1069500	protein_coding	+	info713	info713	NA
Gene1191	0.118843470855051	10	8	29	13	ER.A	-1	21	0.007143	8	0.002614	13	2.733	0.0904200159839807	1.609	0.928	2.792	0.476	0.281	1	1785500	1786500	protein_coding	+	info1191	info1191	NA
Gene1194	0.119716961188141	10	8	38	24	ER.A	-1	26	0.008844	12	0.003922	24	2.255	0.0870511371478018	1.612	0.933	2.786	0.478	0.279	1	1790000	1791000	non_coding	-	info1194	info1194	NA
Gene302	0.119737389889634	10	8	26	15	ER.A	-1	18	0.006122	8	0.002614	15	2.342	0.173022608554153	1.536	0.829	2.847	0.429	0.315	1	452000	453000	non_coding	-	info302	info302	NA
Gene467	0.119791139026613	10	10	33	21	ER.A	-1	14	0.004762	19	0.006209	21	0.767	0.484720161837017	0.825	0.482	1.414	-0.192	0.275	1	699500	700500	protein_coding	+	info467	info467	NA
Gene133	0.120287025605797	10	10	22	14	ER.A	-1	16	0.005442	6	0.001961	14	2.775	0.109500291264996	1.845	0.871	3.908	0.613	0.383	1	198500	199500	protein_coding	+	info133	info133	NA
Gene834	0.121121666324528	10	10	29	16	ER.A	-1	6	0.002041	23	0.007516	16	0.272	0.132871914033755	0.56	0.263	1.193	-0.579	0.386	1	1250000	1251000	non_coding	-	info834	info834	NA
Gene870	0.123986219758658	10	8	32	18	ER.A	-1	10	0.003401	22	0.00719	18	0.473	0.193601839529674	0.705	0.415	1.195	-0.35	0.269	1	1304000	1305000	non_coding	-	info870	info870	NA
Gene944	0.124434568645677	10	10	45	28	MA	-1	14	0.004762	31	0.010131	28	0.47	0.0785203257508325	0.638	0.386	1.053	-0.45	0.256	1	1415000	1416000	non_coding	-	info944	info944	NA
Gene969	0.125320380896828	10	10	50	29	MA	-1	32	0.010884	18	0.005882	29	1.85	0.086176375870871	1.456	0.948	2.236	0.376	0.219	1	1452500	1453500	protein_coding	+	info969	info969	NA
Gene1206	0.125358074770767	10	9	27	25	ER.A	-1	15	0.005102	12	0.003922	25	1.301	0.574698438499389	1.238	0.588	2.606	0.213	0.38	1	1808000	1809000	non_coding	-	info1206	info1206	NA
Gene506	0.126277576148841	10	10	28	17	ER.A	-1	8	0.002721	20	0.006536	17	0.416	0.109279928503053	0.59	0.31	1.125	-0.527	0.329	1	758000	759000	non_coding	-	info506	info506	NA
Gene1114	0.127525716174168	10	10	34	24	ER.A	-1	11	0.003741	23	0.007516	24	0.498	0.0816051012322958	0.583	0.317	1.07	-0.54	0.31	1	1670000	1671000	non_coding	-	info1114	info1114	NA
Gene9	0.127683786769344	10	8	20	11	ER	0.000122600084399059	5	0.001701	15	0.004902	11	0.347	0.0985605772129129	0.526	0.246	1.127	-0.642	0.389	1	12500	13500	protein_coding	+	info9	info9	NA
Gene898	0.127865891478671	10	6	19	14	ER	1.27370909919321e-05	14	0.004762	5	0.001634	14	2.914	0.117311440222336	2.056	0.834	5.064	0.721	0.46	1	1346000	1347000	non_coding	-	info898	info898	NA
Gene564	0.128068668069072	10	8	31	16	ER.A	-1	8	0.002721	23	0.007516	16	0.362	0.0915433126873675	0.611	0.345	1.083	-0.492	0.292	1	845000	846000	non_coding	-	info564	info564	NA
Gene560	0.128643465264037	10	10	25	19	ER.A	-1	8	0.002721	17	0.005556	19	0.49	0.172171839805439	0.607	0.297	1.243	-0.499	0.365	1	839000	840000	non_coding	-	info560	info560	NA
Gene98	0.13026132161209	10	10	34	23	ER.A	-1	23	0.007823	11	0.003595	23	2.176	0.0760111813316012	1.682	0.947	2.987	0.52	0.293	1	146000	147000	non_coding	-	info98	info98	NA
Gene951	0.13093426127749	10	7	27	11	ER.A	-1	21	0.007143	6	0.001961	11	3.643	0.111748939475539	1.624	0.893	2.951	0.485	0.305	1	1425500	1426500	protein_coding	+	info951	info951	NA
Gene893	0.131067773114574	10	9	31	21	ER.A	-1	9	0.003061	22	0.00719	21	0.426	0.0896058697745498	0.58	0.309	1.088	-0.545	0.321	1	1338500	1339500	protein_coding	+	info893	info893	NA
Gene858	0.131189461588967	10	9	39	17	ER.A	-1	28	0.009524	11	0.003595	17	2.649	0.097204710145387	1.438	0.936	2.21	0.363	0.219	1	1286000	1287000	non_coding	-	info858	info858	NA
Gene625	0.131220444159139	10	10	36	27	ER.A	-1	24	0.008163	12	0.003922	27	2.081	0.0856532939946241	1.692	0.929	3.084	0.526	0.306	1	936500	937500	protein_coding	+	info625	info625	NA
Gene1025	0.131715145986972	10	10	37	25	ER.A	-1	12	0.004082	25	0.00817	25	0.5	0.0803069158520481	0.6	0.338	1.064	-0.511	0.292	1	1536500	1537500	protein_coding	+	info1025	info1025	NA
Gene667	0.132706758150326	10	10	26	22	ER.A	-1	14	0.004762	12	0.003922	22	1.214	0.706452531141741	1.144	0.567	2.31	0.135	0.358	1	999500	1000500	protein_coding	+	info667	info667	NA
Gene464	0.134945655315393	10	5	18	11	ER	0.00014122918172449	14	0.004762	4	0.001307	11	3.643	0.10729448237826	2.048	0.856	4.9	0.717	0.445	1	695000	696000	non_coding	-	info464	info464	NA
Gene1205	0.135321283907658	10	8	34	19	ER.A	-1	13	0.004422	21	0.006863	19	0.644	0.39581266495141	0.805	0.488	1.328	-0.217	0.255	1	1806500	1807500	protein_coding	+	info1205	info1205	NA
Gene794	0.13629894553888	10	10	28	14	ER.A	-1	7	0.002381	21	0.006863	14	0.347	0.108299290218879	0.615	0.34	1.113	-0.486	0.303	1	1190000	1191000	non_coding	-	info794	info794	NA
Gene501	0.13650621677792	10	10	33	24	ER.A	-1	10	0.003401	23	0.007516	24	0.453	0.0879710500983913	0.573	0.302	1.086	-0.557	0.327	1	750500	751500	protein_coding	+	info501	info501	NA
Gene76	0.137472159947044	10	8	12	8	ER	0.00168384740199896	6	0.002041	6	0.001961	8	1.041	0.981447324189544	0.99	0.422	2.323	-0.01	0.435	1	113000	114000	non_coding	-	info76	info76	NA
Gene1311	0.137883598616703	10	10	38	26	ER.A	-1	16	0.005442	22	0.00719	26	0.757	0.570109091813179	0.867	0.53	1.418	-0.143	0.251	1	1965500	1966500	protein_coding	+	info1311	info1311	NA
Gene205	0.138852208941564	10	9	28	23	ER.A	-1	19	0.006463	9	0.002941	23	2.198	0.0878585165401956	1.894	0.91	3.945	0.639	0.374	1	306500	307500	protein_coding	+	info205	info205	NA
Gene1310	0.13979235879151	10	10	24	21	ER.A	-1	7	0.002381	17	0.005556	21	0.429	0.0946758780988015	0.484	0.206	1.134	-0.726	0.435	1	1964000	1965000	non_coding	-	info1310	info1310	NA
Gene177	0.13982110403605	10	10	39	12	ER.A	-1	29	0.009864	10	0.003268	12	3.018	0.10151557648877	1.402	0.936	2.101	0.338	0.206	1	264500	265500	protein_coding	+	info177	info177	NA
Gene151	0.139944243936555	10	10	34	22	ER.A	-1	23	0.007823	11	0.003595	22	2.176	0.113023487082479	1.595	0.895	2.843	0.467	0.295	1	225500	226500	protein_coding	+	info151	info151	NA
Gene1246	0.140348228980207	10	8	27	20	ER.A	-1	19	0.006463	8	0.002614	20	2.472	0.104491305287551	1.802	0.885	3.668	0.589	0.363	1	1868000	1869000	non_coding	-	info1246	info1246	NA
Gene7	0.140884867345	10	10	37	15	ER.A	-1	28	0.009524	9	0.002941	15	3.238	0.155564192295711	1.366	0.888	2.101	0.312	0.22	1	9500	10500	protein_coding	+	info7	info7	NA
Gene309	0.140897319354163	10	9	28	21	ER.A	-1	16	0.005442	12	0.003922	21	1.388	0.451359537174599	1.269	0.683	2.358	0.238	0.316	1	462500	463500	protein_coding	+	info309	info309	NA
Gene1069	0.140906644753814	10	10	35	12	ER.A	-1	26	0.008844	9	0.002941	12	3.007	0.179025644333372	1.312	0.883	1.951	0.272	0.202	1	1602500	1603500	protein_coding	+	info1069	info1069	NA
Gene689	0.143873932446263	10	9	30	17	ER.A	-1	21	0.007143	9	0.002941	17	2.429	0.105357398075493	1.625	0.903	2.923	0.485	0.3	1	1032500	1033500	protein_coding	+	info689	info689	NA
Gene28	0.143942895528496	10	10	38	23	ER.A	-1	11	0.003741	27	0.008824	23	0.424	0.102634767126867	0.652	0.391	1.09	-0.427	0.262	1	41000	42000	non_coding	-	info28	info28	NA
Gene864	0.144541135487127	10	7	29	24	ER.A	-1	20	0.006803	9	0.002941	24	2.313	0.0915956638844151	1.87	0.904	3.869	0.626	0.371	1	1295000	1296000	non_coding	-	info864	info864	NA
Gene511	0.144930853940094	10	10	30	20	ER.A	-1	15	0.005102	15	0.004902	20	1.041	0.997497086933692	1.001	0.562	1.783	0.001	0.295	1	765500	766500	protein_coding	+	info511	info511	NA
Gene538	0.146716303608437	10	7	27	17	ER.A	-1	18	0.006122	9	0.002941	17	2.082	0.19610362862094	1.499	0.811	2.771	0.405	0.313	1	806000	807000	non_coding	-	info538	info538	NA
Gene694	0.14675926734927	10	10	29	18	ER.A	-1	9	0.003061	20	0.006536	18	0.468	0.193661149942213	0.675	0.373	1.221	-0.394	0.303	1	1040000	1041000	non_coding	-	info694	info694	NA
Gene1098	0.147272867959877	10	9	37	16	ER.A	-1	10	0.003401	27	0.008824	16	0.385	0.121731788975624	0.69	0.432	1.104	-0.37	0.239	1	1646000	1647000	non_coding	-	info1098	info1098	NA
Gene673	0.147853641570941	10	7	36	16	ER.A	-1	10	0.003401	26	0.008497	16	0.4	0.123385699714083	0.693	0.434	1.105	-0.367	0.238	1	1008500	1009500	protein_coding	+	info673	info673	NA
Gene1108	0.148843346073715	10	10	40	23	ER.A	-1	20	0.006803	20	0.006536	23	1.041	0.937025120783688	1.019	0.633	1.642	0.019	0.243	1	1661000	1662000	non_coding	-	info1108	info1108	NA
Gene39	0.148890837332778	10	9	29	18	ER.A	-1	8	0.002721	21	0.006863	18	0.396	0.109214852093554	0.591	0.311	1.125	-0.525	0.328	1	57500	58500	protein_coding	+	info39	info39	NA
Gene1235	0.151316922720968	10	10	28	23	ER.A	-1	19	0.006463	9	0.002941	23	2.198	0.110683871972101	1.799	0.874	3.701	0.587	0.368	1	1851500	1852500	protein_coding	+	info1235	info1235	NA
Gene551	0.152477687696877	10	9	40	23	ER.A	-1	13	0.004422	27	0.008824	23	0.501	0.0930185398214945	0.652	0.396	1.074	-0.428	0.255	1	825500	826500	protein_coding	+	info551	info551	NA
Gene1201	0.153024161181798	10	9	36	24	ER.A	-1	24	0.008163	12	0.003922	24	2.081	0.134971589128799	1.539	0.874	2.709	0.431	0.289	1	1800500	1801500	protein_coding	+	info1201	info1201	NA
Gene585	0.15318359493399	10	6	8	4	ER	0.0230559900479714	7	0.002381	1	0.000327	4	7.281	0.202072903058785	2.754	0.581	13.058	1.013	0.794	1	876500	877500	protein_coding	+	info585	info585	NA
Gene1136	0.154470414106001	10	10	28	17	ER.A	-1	7	0.002381	21	0.006863	17	0.347	0.115092986270141	0.581	0.296	1.141	-0.543	0.344	1	1703000	1704000	non_coding	-	info1136	info1136	NA
Gene582	0.154746549494945	10	9	32	22	ER.A	-1	10	0.003401	22	0.00719	22	0.473	0.109777313997619	0.605	0.327	1.12	-0.502	0.314	1	872000	873000	non_coding	-	info582	info582	NA
Gene383	0.156091108147252	10	9	30	24	ER.A	-1	20	0.006803	10	0.003268	24	2.082	0.141982708080932	1.655	0.845	3.244	0.504	0.343	1	573500	574500	protein_coding	+	info383	info383	NA
Gene800	0.156379511909204	10	10	36	20	ER.A	-1	26	0.008844	10	0.003268	20	2.706	0.136542743311628	1.478	0.884	2.474	0.391	0.263	1	1199000	1200000	non_coding	-	info800	info800	NA
Gene871	0.157079307663755	10	8	21	21	ER.A	-1	8	0.002721	13	0.004248	21	0.641	0.275955758502547	0.598	0.238	1.507	-0.513	0.471	1	1305500	1306500	protein_coding	+	info871	info871	NA
Gene567	0.15725252348657	10	7	32	18	ER.A	-1	9	0.003061	23	0.007516	18	0.407	0.11925963696963	0.642	0.368	1.121	-0.443	0.284	1	849500	850500	protein_coding	+	info567	info567	NA
Gene1204	0.158030553560008	10	9	37	29	ER.A	-1	12	0.004082	25	0.00817	29	0.5	0.101759820618484	0.597	0.321	1.107	-0.516	0.316	1	1805000	1806000	non_coding	-	info1204	info1204	NA
Gene170	0.159168234981498	10	10	45	23	MA	-1	14	0.004762	31	0.010131	23	0.47	0.119428769834831	0.709	0.46	1.093	-0.343	0.221	1	254000	255000	non_coding	-	info170	info170	NA
Gene186	0.161434476216231	10	1	6	6	ER	0.00603498202791535	1	0.00034	5	0.001634	6	0.208	0.148357930407697	0.202	0.023	1.768	-1.6	1.107	1	278000	279000	non_coding	-	info186	info186	NA
Gene329	0.162481092924385	10	10	40	21	ER.A	-1	25	0.008503	15	0.004902	21	1.735	0.332402967382292	1.222	0.815	1.832	0.2	0.207	1	492500	493500	protein_coding	+	info329	info329	NA
Gene1237	0.163063758365507	10	6	26	18	ER.A	-1	18	0.006122	8	0.002614	18	2.342	0.115195648370562	1.741	0.873	3.472	0.555	0.352	1	1854500	1855500	protein_coding	+	info1237	info1237	NA
Gene480	0.163563176093342	10	8	24	20	ER.A	-1	8	0.002721	16	0.005229	20	0.52	0.174268793854621	0.584	0.269	1.269	-0.538	0.396	1	719000	720000	non_coding	-	info480	info480	NA
Gene1266	0.165159315550762	10	10	25	18	ER.A	-1	7	0.002381	18	0.005882	18	0.405	0.0997401799097952	0.534	0.253	1.127	-0.627	0.381	1	1898000	1899000	non_coding	-	info1266	info1266	NA
Gene509	0.165161174325178	10	8	26	15	ER.A	-1	7	0.002381	19	0.006209	15	0.383	0.113835233166404	0.596	0.314	1.132	-0.517	0.327	1	762500	763500	protein_coding	+	info509	info509	NA
Gene1150	0.165477036891769	10	9	26	18	ER.A	-1	17	0.005782	9	0.002941	18	1.966	0.161196421814839	1.58	0.833	2.998	0.458	0.327	1	1724000	1725000	non_coding	-	info1150	info1150	NA
Gene1306	0.16577107022651	10	10	41	21	MA	-1	13	0.004422	28	0.00915	21	0.483	0.137762426458872	0.707	0.447	1.117	-0.347	0.233	1	1958000	1959000	non_coding	-	info1306	info1306	NA
Gene524	0.165847776278083	10	9	34	24	ER.A	-1	18	0.006122	16	0.005229	24	1.171	0.677779422895923	1.119	0.659	1.9	0.112	0.27	1	785000	786000	non_coding	-	info524	info524	NA
Gene333	0.165880108992517	10	8	39	20	ER.A	-1	12	0.004082	27	0.008824	20	0.463	0.125741343762458	0.688	0.426	1.11	-0.374	0.244	1	498500	499500	protein_coding	+	info333	info333	NA
Gene1218	0.16747840282549	10	8	35	24	ER.A	-1	23	0.007823	12	0.003922	24	1.995	0.129411283551518	1.561	0.878	2.774	0.445	0.293	1	1826000	1827000	non_coding	-	info1218	info1218	NA
Gene742	0.169201721679111	10	10	22	15	ER.A	-1	6	0.002041	16	0.005229	15	0.39	0.146649907485638	0.563	0.26	1.223	-0.574	0.395	1	1112000	1113000	non_coding	-	info742	info742	NA
Gene869	0.170243970655723	10	10	38	23	ER.A	-1	26	0.008844	12	0.003922	23	2.255	0.124486405864342	1.472	0.899	2.409	0.386	0.252	1	1302500	1303500	protein_coding	+	info869	info869	NA
Gene675	0.170626476544358	10	6	25	24	ER.A	-1	10	0.003401	15	0.004902	24	0.694	0.317418039872721	0.658	0.289	1.495	-0.419	0.419	1	1011500	1012500	protein_coding	+	info675	info675	NA
Gene214	0.17070218224611	10	10	42	27	MA	-1	14	0.004762	28	0.00915	27	0.52	0.108887057867684	0.662	0.4	1.096	-0.412	0.257	1	320000	321000	non_coding	-	info214	info214	NA
Gene1318	0.171067742656491	10	9	15	9	ER	0.000853422545046	3	0.00102	12	0.003922	9	0.26	0.161910125495054	0.478	0.17	1.345	-0.739	0.528	1	1976000	1977000	non_coding	-	info1318	info1318	NA
Gene1027	0.171285989712793	10	7	25	20	ER.A	-1	17	0.005782	8	0.002614	20	2.212	0.130333721310513	1.798	0.841	3.844	0.587	0.388	1	1539500	1540500	protein_coding	+	info1027	info1027	NA
Gene1064	0.172251384610164	10	6	24	17	ER.A	-1	7	0.002381	17	0.005556	17	0.429	0.139407342011311	0.572	0.273	1.199	-0.558	0.377	1	1595000	1596000	non_coding	-	info1064	info1064	NA
Gene250	0.174467606631396	10	9	33	29	ER.A	-1	21	0.007143	12	0.003922	29	1.821	0.148584310042524	1.649	0.837	3.251	0.5	0.346	1	374000	375000	non_coding	-	info250	info250	NA
Gene105	0.175038258240727	10	10	31	23	ER.A	-1	10	0.003401	21	0.006863	23	0.496	0.121102185531626	0.599	0.314	1.145	-0.512	0.33	1	156500	157500	protein_coding	+	info105	info105	NA
Gene1298	0.175120468059281	10	5	18	16	ER	4.78024675382861e-06	9	0.003061	9	0.002941	16	1.041	0.974573304977297	0.986	0.414	2.35	-0.014	0.443	1	1946000	1947000	non_coding	-	info1298	info1298	NA
Gene174	0.175237704106797	10	6	17	16	ER	2.36577221977383e-06	5	0.001701	12	0.003922	16	0.434	0.150682943663561	0.465	0.164	1.321	-0.766	0.533	1	260000	261000	non_coding	-	info174	info174	NA
Gene70	0.176026393013805	10	10	36	28	ER.A	-1	23	0.007823	13	0.004248	28	1.842	0.103643323746201	1.657	0.902	3.043	0.505	0.31	1	104000	105000	non_coding	-	info70	info70	NA
Gene1180	0.176134602838912	10	9	40	28	ER.A	-1	15	0.005102	25	0.00817	28	0.624	0.344408736387295	0.793	0.491	1.282	-0.231	0.245	1	1769000	1770000	non_coding	-	info1180	info1180	NA
Gene1030	0.176218487918214	10	10	28	18	ER.A	-1	9	0.003061	19	0.006209	18	0.493	0.22863688232569	0.693	0.381	1.26	-0.367	0.305	1	1544000	1545000	non_coding	-	info1030	info1030	NA
Gene948	0.177040882804184	10	9	25	16	ER.A	-1	7	0.002381	18	0.005882	16	0.405	0.137108996257569	0.59	0.295	1.183	-0.527	0.355	1	1421000	1422000	non_coding	-	info948	info948	NA
Gene287	0.177340024992688	10	10	31	19	ER.A	-1	15	0.005102	16	0.005229	19	0.976	0.835512315743726	0.949	0.577	1.56	-0.053	0.254	1	429500	430500	protein_coding	+	info287	info287	NA
Gene1319	0.178639923877486	10	7	22	15	ER.A	-1	16	0.005442	6	0.001961	15	2.775	0.104584918858051	1.894	0.876	4.096	0.639	0.394	1	1977500	1978500	protein_coding	+	info1319	info1319	NA
Gene212	0.178989800526772	10	7	27	17	ER.A	-1	7	0.002381	20	0.006536	17	0.364	0.139139151372064	0.604	0.309	1.178	-0.505	0.341	1	317000	318000	non_coding	-	info212	info212	NA
Gene952	0.180098962662624	10	10	31	20	ER.A	-1	21	0.007143	10	0.003268	20	2.186	0.116418329425101	1.607	0.889	2.907	0.475	0.302	1	1427000	1428000	non_coding	-	info952	info952	NA
Gene671	0.181240745202089	10	10	18	9	ER	0.000950066604590983	3	0.00102	15	0.004902	9	0.208	0.1464745210394	0.464	0.165	1.308	-0.768	0.529	1	1005500	1006500	protein_coding	+	info671	info671	NA
Gene1067	0.181429085434453	10	6	20	13	ER	2.74884182412147e-05	13	0.004422	7	0.002288	13	1.933	0.295278693073477	1.441	0.727	2.855	0.365	0.349	1	1599500	1600500	protein_coding	+	info1067	info1067	NA
